"James City, VA 1.3",9.2,72.4 17.0,72.4 17.0,"Alexandria, VA (city) 0.9",5.7,73.8 19.6,73.8 19.6,"Hardy, WV 10.7 47.1 33.8","Hardy, WV 10.7 47.1 33.8","Hardy, WV 10.7 47.1 33.8",8.4
"King and Queen, VA 12.1 25.7 41.9 20.4","King and Queen, VA 12.1 25.7 41.9 20.4","King and Queen, VA 12.1 25.7 41.9 20.4","King and Queen, VA 12.1 25.7 41.9 20.4","Bedford, VA (city)",,,,"Jefferson, WV 5.0",14.8 62.1 18.2,14.8 62.1 18.2,
"King George, VA 2.5",7.2,53.2 37.0,53.2 37.0,"Buena Vista, VA (city)",,,,"Mineral, WV 5.5",18.0 59.3 17.2,18.0 59.3 17.2,
"King William, VA 8.2",23.9 52.2 15.8,23.9 52.2 15.8,23.9 52.2 15.8,"Charlottesville, VA (city)",,,,"Monroe, WV 23.4 15.4 41.2 20.1","Monroe, WV 23.4 15.4 41.2 20.1","Monroe, WV 23.4 15.4 41.2 20.1",
"Lancaster, VA 6.7",12.5 72.3,12.5 72.3,8.4,"Chesapeake, VA (city) 1.8",16.1 67.2 14.9,16.1 67.2 14.9,16.1 67.2 14.9,"Morgan, WV 8.8",14.8 56.4 20.0,14.8 56.4 20.0,
"Loudoun, VA 3.8",13.8 69.4 13.0,13.8 69.4 13.0,13.8 69.4 13.0,"Colonial Heights, VA (city)",,,,"Pendleton, WV 25.1",8.7,44.6 21.6,
"Louisa, VA 5.8",25.0 58.5 10.8,25.0 58.5 10.8,25.0 58.5 10.8,"Covington, VA (city)",,,,"Pocahontas, WV 9.6",14.5 59.7 16.2,14.5 59.7 16.2,
"Lunenburg, VA 13.5 23.3 43.3 19.8","Lunenburg, VA 13.5 23.3 43.3 19.8","Lunenburg, VA 13.5 23.3 43.3 19.8","Lunenburg, VA 13.5 23.3 43.3 19.8","Fairfax, VA (city)",,,,"Preston, WV 14.1 19.1 50.3 16.6","Preston, WV 14.1 19.1 50.3 16.6","Preston, WV 14.1 19.1 50.3 16.6",
"Madison, VA 13.2 16.2 61.3","Madison, VA 13.2 16.2 61.3","Madison, VA 13.2 16.2 61.3",9.2,"Falls Church, VA (city)",,,,"Randolph, WV 4.7",18.9 61.8 14.6,18.9 61.8 14.6,
"Mathews, VA 10.5 18.2 58.2 13.0","Mathews, VA 10.5 18.2 58.2 13.0","Mathews, VA 10.5 18.2 58.2 13.0","Mathews, VA 10.5 18.2 58.2 13.0","Fredericksburg, VA (city)",,,,"Tucker, WV 7.4",17.1 56.1 19.3,17.1 56.1 19.3,
,,,,ANR = Agriculture and Natural Resources,ANR = Agriculture and Natural Resources,ANR = Agriculture and Natural Resources,ANR = Agriculture and Natural Resources,,,,
,,,,CM = Construction and Manufacturing,CM = Construction and Manufacturing,CM = Construction and Manufacturing,CM = Construction and Manufacturing,United States 3.6,15.3 66.9 14.2,15.3 66.9 14.2,
,,,,SS = Sales and Services,SS = Sales and Services,SS = Sales and Services,,,,,
,,,,GOV = Government,GOV = Government,,,,,,
,,,Percentages may not add to 100 due to rounding.,Percentages may not add to 100 due to rounding.,Percentages may not add to 100 due to rounding.,Percentages may not add to 100 due to rounding.,Percentages may not add to 100 due to rounding.,,,,
,,,,,,,,,,,55
