"District of Columbia, DC -10.8 14.2 15.6","District of Columbia, DC -10.8 14.2 15.6","District of Columbia, DC -10.8 14.2 15.6",-7.4,"Montgomery, NY 5.0",-24.3 -1.5,-24.3 -1.5,8.5,"Lebanon, PA 4.0",-7.2,20.1,0.0
"Allegany, MD 1.5",-13.5 10.1,-13.5 10.1,9.2,"Oneida, NY -2.4 -18.7","Oneida, NY -2.4 -18.7",8.9,6.5,"Luzerne, PA 10.9 -14.2 13.2","Luzerne, PA 10.9 -14.2 13.2","Luzerne, PA 10.9 -14.2 13.2",4.1
"Anne Arundel, MD 52.2",9.9,38.3,8.5,"Onondaga, NY 14.9 -12.2","Onondaga, NY 14.9 -12.2",4.7,6.3,"Lycoming, PA 17.6 -10.3","Lycoming, PA 17.6 -10.3",9.5,43.7
"Baltimore, MD 36.0",-6.2,24.4,11.0,"Ontario, NY 14.7",8.5,34.3,2.0,"McKean, PA -1.1 -10.5","McKean, PA -1.1 -10.5",7.0,3.2
"Calvert, MD 16.1 25.4 44.2 47.3","Calvert, MD 16.1 25.4 44.2 47.3","Calvert, MD 16.1 25.4 44.2 47.3","Calvert, MD 16.1 25.4 44.2 47.3","Otsego, NY -3.0 -26.2","Otsego, NY -3.0 -26.2",3.7,14.1,"Mifflin, PA 5.9",-18.4,9.8,10.9
"Caroline, MD -2.6",0.1,19.1 14.5,19.1 14.5,"Schoharie, NY -4.7",-2.3,11.6,16.0,"Montour, PA 24.0",-9.1,37.5,-6.5
"Carroll, MD 21.7 10.4 42.9 15.4","Carroll, MD 21.7 10.4 42.9 15.4","Carroll, MD 21.7 10.4 42.9 15.4","Carroll, MD 21.7 10.4 42.9 15.4","Schuyler, NY 11.9",-1.9,58.0 14.4,58.0 14.4,"Northumberland, PA 1.1",-23.1,2.9,7.1
"Cecil, MD 18.2 31.3 38.7 12.5","Cecil, MD 18.2 31.3 38.7 12.5","Cecil, MD 18.2 31.3 38.7 12.5","Cecil, MD 18.2 31.3 38.7 12.5","Steuben, NY 3.7",-14.9,4.5,5.6,"Perry, PA 11.8",12.1 15.3 19.6,12.1 15.3 19.6,12.1 15.3 19.6
"Charles, MD 4.4",16.2 37.4 10.1,16.2 37.4 10.1,16.2 37.4 10.1,"Tioga, NY 9.8",4.3,0.7,7.8,"Potter, PA -1.5 -18.4 41.8 14.0","Potter, PA -1.5 -18.4 41.8 14.0","Potter, PA -1.5 -18.4 41.8 14.0","Potter, PA -1.5 -18.4 41.8 14.0"
"Dorchester, MD -13.9 -12.1 18.4","Dorchester, MD -13.9 -12.1 18.4","Dorchester, MD -13.9 -12.1 18.4",-1.8,"Tompkins, NY -11.7",6.8,11.5,9.2,"Schuylkill, PA -3.2 -23.7 10.1 10.4","Schuylkill, PA -3.2 -23.7 10.1 10.4","Schuylkill, PA -3.2 -23.7 10.1 10.4","Schuylkill, PA -3.2 -23.7 10.1 10.4"
"Frederick, MD 9.2",27.4 45.6 31.8,27.4 45.6 31.8,27.4 45.6 31.8,"Yates, NY 2.7",28.1,-9.2,22.6,"Snyder, PA 1.9",9.6,16.0,-4.0
"Garrett, MD -3.0",-1.0,26.5 10.7,26.5 10.7,"Adams, PA -2.4",2.9,43.0,8.9,"Somerset, PA -5.0",-7.5,9.3,4.9
"Harford, MD 9.1",23.8 46.3,23.8 46.3,-4.0,"Bedford, PA 17.1",0.7,21.2,11.6,"Sullivan, PA 7.4",-15.3,3.7,-1.8
"Howard, MD 25.5 23.1 53.1 32.2","Howard, MD 25.5 23.1 53.1 32.2","Howard, MD 25.5 23.1 53.1 32.2","Howard, MD 25.5 23.1 53.1 32.2","Berks, PA 10.2 -17.6 21.1 15.9","Berks, PA 10.2 -17.6 21.1 15.9","Berks, PA 10.2 -17.6 21.1 15.9","Berks, PA 10.2 -17.6 21.1 15.9","Susquehanna, PA 23.5 -26.3 13.9","Susquehanna, PA 23.5 -26.3 13.9","Susquehanna, PA 23.5 -26.3 13.9",5.3
"Kent, MD 6.5",0.3,18.2 10.9,18.2 10.9,"Blair, PA 16.3",-8.1,12.9 17.1,12.9 17.1,"Tioga, PA 0.8",6.1,6.5,15.7
"Montgomery, MD 17.5 21.3 25.3","Montgomery, MD 17.5 21.3 25.3","Montgomery, MD 17.5 21.3 25.3",2.2,"Bradford, PA 2.9",-4.0,16.4 13.1,16.4 13.1,"Union, PA -6.3",-7.8,25.3 -10.9,25.3 -10.9
"Prince George's, MD 23.3 30.7 14.7","Prince George's, MD 23.3 30.7 14.7","Prince George's, MD 23.3 30.7 14.7",9.0,"Cambria, PA -7.2 -24.9","Cambria, PA -7.2 -24.9",8.8,7.9,"Wayne, PA 3.9",-15.3 16.0 16.3,-15.3 16.0 16.3,-15.3 16.0 16.3
"Queen Anne's, MD -2.1",32.3 59.4 37.1,32.3 59.4 37.1,32.3 59.4 37.1,"Cameron, PA -32.8 11.3","Cameron, PA -32.8 11.3",2.3,3.9,"Wyoming, PA 18.6",-4.0,-0.2,8.5
"St. Mary's, MD -1.2",15.1 61.2 44.3,15.1 61.2 44.3,15.1 61.2 44.3,"Carbon, PA -18.7 -31.4 44.6","Carbon, PA -18.7 -31.4 44.6","Carbon, PA -18.7 -31.4 44.6",11.8,"York, PA 11.7",-7.7,13.5 22.0,13.5 22.0
"Somerset, MD 25.0",2.6,42.5 10.0,42.5 10.0,"Centre, PA -2.9",-3.3,22.0 43.3,22.0 43.3,"Accomack, VA -18.9 -13.6 28.7","Accomack, VA -18.9 -13.6 28.7","Accomack, VA -18.9 -13.6 28.7",8.3
"Talbot, MD 14.9",-6.0,25.8 23.4,25.8 23.4,"Chester, PA 22.3",3.4,41.8 19.8,41.8 19.8,"Albemarle, VA 15.4",4.6,28.5 21.6,28.5 21.6
"Washington, MD 6.5",12.8 19.4 -11.8,12.8 19.4 -11.8,12.8 19.4 -11.8,"Clearfield, PA -26.3 -15.3 14.9 28.1","Clearfield, PA -26.3 -15.3 14.9 28.1","Clearfield, PA -26.3 -15.3 14.9 28.1","Clearfield, PA -26.3 -15.3 14.9 28.1","Alleghany, VA 13.4",-5.5,-6.3,2.2
"Wicomico, MD -10.5 -12.1 18.9 13.1","Wicomico, MD -10.5 -12.1 18.9 13.1","Wicomico, MD -10.5 -12.1 18.9 13.1","Wicomico, MD -10.5 -12.1 18.9 13.1","Clinton, PA 15.9",-2.4,26.7 20.3,26.7 20.3,"Amelia, VA 5.6",24.9 64.6 16.3,24.9 64.6 16.3,24.9 64.6 16.3
"Worcester, MD 7.7",10.1 20.3 26.2,10.1 20.3 26.2,10.1 20.3 26.2,"Columbia, PA 3.1",-12.2 11.1,-12.2 11.1,22.4,"Amherst, VA 7.0",27.8 12.9,27.8 12.9,-2.5
"Baltimore, MD (city) -17.6 -27.8 -4.5","Baltimore, MD (city) -17.6 -27.8 -4.5","Baltimore, MD (city) -17.6 -27.8 -4.5",-3.6,"Cumberland, PA 12.6 -13.5 14.8","Cumberland, PA 12.6 -13.5 14.8","Cumberland, PA 12.6 -13.5 14.8",4.5,"Appomattox, VA -0.3 -20.8 25.5","Appomattox, VA -0.3 -20.8 25.5","Appomattox, VA -0.3 -20.8 25.5",9.6
"Allegany, NY -9.1 -11.3 12.9","Allegany, NY -9.1 -11.3 12.9","Allegany, NY -9.1 -11.3 12.9",11.7,"Dauphin, PA 26.5 -12.0 24.2","Dauphin, PA 26.5 -12.0 24.2","Dauphin, PA 26.5 -12.0 24.2",-0.7,"Arlington, VA 2.7",15.2,5.5,-16.6
"Broome, NY -4.5 -24.3","Broome, NY -4.5 -24.3",8.5,14.2,"Elk, PA 12.8 -14.4","Elk, PA 12.8 -14.4",7.0,11.5,"Augusta, VA 7.9",-16.8 34.4,-16.8 34.4,4.2
"Cayuga, NY -0.1",-9.4,17.4 16.4,17.4 16.4,"Franklin, PA 4.5",-19.8 27.7 -11.0,-19.8 27.7 -11.0,-19.8 27.7 -11.0,"Bath, VA 6.7",-35.8 -0.8,-35.8 -0.8,7.1
"Chemung, NY 8.1",-14.7 10.4,-14.7 10.4,0.6,"Fulton, PA 2.2",8.7,17.8 12.1,17.8 12.1,"Bedford, VA 18.0",8.4,80.7 33.9,80.7 33.9
,,,,ANR = Agriculture and Natural Resources,ANR = Agriculture and Natural Resources,ANR = Agriculture and Natural Resources,ANR = Agriculture and Natural Resources,,,,
,,,,CM = Construction and Manufacturing,CM = Construction and Manufacturing,CM = Construction and Manufacturing,CM = Construction and Manufacturing,,,,
,,,,SS = Sales and Services,SS = Sales and Services,SS = Sales and Services,,,,,
,,,,GOV = Government,GOV = Government,,,,,,
58,,,,,,,,,,,
