CHTHAMALUS FRAGILIS,LITTLE GRAY BARNACLE,,0089593,6134010102
MEMBRANOBALANUS,,,0089666,61340302
OCTOLASMIS LOWEI,,,0089580,6132080101
SEMIBALANUS,,,0089686,61340503
SEMIBALANUS BALANOIDES,,,0089687,6134050301
SOLIDOBALANUS,,,0089684,61340502
THORACICA,BARNACLE NAUPLIUS,,0089434,6131
VERRUCA,,,0089586,61330101
"MALACOSTRACA - SHRIMPS, AMPHIPODS, ISOPODS, EUPHAUSIDS, CRABS, LOBSTERS","MALACOSTRACA - SHRIMPS, AMPHIPODS, ISOPODS, EUPHAUSIDS, CRABS, LOBSTERS","MALACOSTRACA - SHRIMPS, AMPHIPODS, ISOPODS, EUPHAUSIDS, CRABS, LOBSTERS","MALACOSTRACA - SHRIMPS, AMPHIPODS, ISOPODS, EUPHAUSIDS, CRABS, LOBSTERS","MALACOSTRACA - SHRIMPS, AMPHIPODS, ISOPODS, EUPHAUSIDS, CRABS, LOBSTERS"
(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:Subphylum,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:Subphylum,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:Subphylum,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:Subphylum,(Kingdom Animalia:Subkingdom Eumetazoa:Section Protostomia:Phylum Arthropoda:Subphylum
,Uniramia [Mandibulata]:Class Crustacea:Subclass Malacostraca),Uniramia [Mandibulata]:Class Crustacea:Subclass Malacostraca),Uniramia [Mandibulata]:Class Crustacea:Subclass Malacostraca),
LATIN NAME,COMMON NAME,SYN,TSN,NODC CODE
ACANTHOHAUSTORIUS INTERMEDIUS,,,0093981,6169220601
ACANTHOHAUSTORIUS MILLSI,,,0093982,6169220602
ACANTHOHAUSTORIUS SIMILIS,,,0093985,6169220605
ACANTHOHAUSTORIUS SPINOSUS,,,0093983,6169220603
ACETES,PENAEID SHRIMP,,0095888,61770201
ACETES AMERICANUS,AVIU SHRIMP,SA,0095889,6177020101
ACETES AMERICANUS CAROLINAE,,SA,0095891,617702010101
ACETES AMERICANUS LIMONENSIS,,S,0095893,617702010101
ACETES AMERICANUS LOUISIANENSIS,,S,0095894,617702010101
ACETES BRASILIENSIS,AVIU SHRIMP,S,0095890,6177020101
ACETES CAROLINAE,,S,0095892,617702010101
AEGATHOA MEDIALIS,,,0092440,6161060102
AEGINELLIDAE,,,0095474,617104
,82,,,
